movie_id,title,genres,imdbId,poster_path,tmdbId
1095,Glengarry Glen Ross (1992),['Drama'],104348.0,/4YgCTLcHEIeGyzrKpwz93rORb8l.jpg,9504.0
1096,Sophie's Choice (1982),['Drama'],84707.0,/7kBisRhUVzL09qSdNFeg33XbL1N.jpg,15764.0
1097,E.T. the Extra-Terrestrial (1982),"[""Children's"", 'Drama', 'Fantasy', 'Sci-Fi']",83866.0,/8htLKK03TJjKZOXJgihZCu8v0P.jpg,601.0
1098,"Search for One-eye Jimmy, The (1996)",['Comedy'],117577.0,/l7sSxez2aIWQHYvk7O2lzMmu31q.jpg,67365.0
1099,"Christmas Carol, A (1938)",['Drama'],29992.0,/kT3QJRVOdB4QLYJtdzLTcUNd4Re.jpg,25842.0
1100,Days of Thunder (1990),"['Action', 'Romance']",99371.0,/jNw4mKvTW3lSDOv9Ruiph6EQqXj.jpg,2119.0
1101,Top Gun (1986),"['Action', 'Romance']",92099.0,/orGXnBKfT41LxZhitLkXhqUfJJW.jpg,744.0
1102,American Strays (1996),['Action'],115531.0,/iJTCKWGPaNyRTu2GFFDeoCQxUYe.jpg,136311.0
1103,Rebel Without a Cause (1955),['Drama'],48545.0,/bEAoNvtqvO0c2lItNkKlKUqhPuw.jpg,221.0
1104,"Streetcar Named Desire, A (1951)",['Drama'],44081.0,/xYaL9SJ7bQ9k1ZG6lVhemPsdzvP.jpg,702.0
1105,Children of the Corn IV: The Gathering (1996),['Horror'],115885.0,/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg,25750.0
1106,"Leopard Son, The (1996)",['Documentary'],116859.0,/7AWx0SmqvNQ2kAsUPTR2JtVnswz.jpg,17642.0
1107,Loser (1991),['Comedy'],,,
1108,Prerokbe Ognja (1995),['Documentary'],,,
1109,Charm's Incidents (1996),['Drama'],115870.0,/o7mCxvFTPY87wDMq6DC1laujRhe.jpg,427043.0
1110,Bird of Prey (1996),['Action'],115684.0,/47aRKuZk0NuxLeUCj2yVKyvpd0X.jpg,146341.0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),['Documentary'],117040.0,/s6Mkz01oFA5GTZFmYrytid0tYvZ.jpg,9305.0
1112,Palookaville (1996),"['Action', 'Drama']",117284.0,/r5rAF13jpTxRaaPqZRPKgmejiLW.jpg,37616.0
1113,"Associate, The (1996)",['Comedy'],115580.0,/y9h0SD2w9JqZlqanbUnyVfYSXRW.jpg,11112.0
1114,"Funeral, The (1996)",['Drama'],116378.0,/lL7LUWGCcUxCcT1OPN05cipHbbR.jpg,21612.0
1115,Sleepover (1995),"['Comedy', 'Drama']",,,
1116,"Single Girl, A (La Fille Seule) (1995)",['Drama'],113057.0,/3XbpQPwm8Ch2KoTjPWSBZM9dFZy.jpg,102461.0
1117,"Eighth Day, The (Le Huitième jour ) (1996)",['Drama'],116581.0,/ijosdUJUUksFUfU5LqtFodntI2f.jpg,36998.0
1118,Tashunga (1995),"['Adventure', 'Western']",114622.0,/qevX0JBVA8l64xCiR6c4BzXzQCh.jpg,200383.0
1119,Drunks (1997),['Drama'],112907.0,/m4hhljww2oSBtEDPBqHRifSJXJd.jpg,116844.0
1120,"People vs. Larry Flynt, The (1996)",['Drama'],117318.0,/9F1eO4vH7yseGQEovIkXOm3Hrtq.jpg,1630.0
1121,Glory Daze (1996),['Drama'],116422.0,/aZMYmtjim90B5ifnkHPUAVyfQ5L.jpg,26626.0
1122,Plutonium Circus (1995),['Documentary'],,,
1123,"Perfect Candidate, A (1996)",['Documentary'],117320.0,/mk9i91EJ4bDtuQ11xQy4G0vLHFP.jpg,124837.0
1124,On Golden Pond (1981),['Drama'],82846.0,/6eurFv9VjqJ35PyIc2H35C0Fyca.jpg,11816.0
1125,"Return of the Pink Panther, The (1974)",['Comedy'],72081.0,/k3vzs4eMcqBpIabqDKNhirpsRjP.jpg,11843.0
1126,Drop Dead Fred (1991),"['Comedy', 'Fantasy']",101775.0,/skRvltgHJXnFRMfZNOiID6o4UQn.jpg,10379.0
1127,"Abyss, The (1989)","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",96754.0,/kRP5dGXDhKt7bDpXX4YBa4dRwlL.jpg,2756.0
1128,"Fog, The (1980)",['Horror'],80749.0,/u9wAIHya0BHJvGJh3mBPr010U7C.jpg,790.0
1129,Escape from New York (1981),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",82340.0,/z1KTbKJh7vSTTXllxxE4DWG63rT.jpg,1103.0
1130,"Howling, The (1980)",['Horror'],82533.0,/zXiQCqtw5lZwrLDqRPbAJhT80Ri.jpg,11298.0
1131,Jean de Florette (1986),['Drama'],91288.0,/8jJgzwahSu2H7kaGhBu7LPYxsj1.jpg,4480.0
1132,Manon of the Spring (Manon des sources) (1986),['Drama'],91480.0,/yHi16Bp5fTvaYahaW4eqeV9IJtJ.jpg,4481.0
1133,Talking About Sex (1994),"['Comedy', 'Drama']",,,
1134,Johnny 100 Pesos (1993),"['Action', 'Drama']",107274.0,/1ecnHYAlNARJU1cktlRRtKaRuUG.jpg,49688.0
1135,Private Benjamin (1980),['Comedy'],81375.0,/prlM1orr542htKHpWEqCOngYLn6.jpg,10765.0
1136,Monty Python and the Holy Grail (1974),['Comedy'],71853.0,/jRx1nDUA4sb2NEKQaukXKBz6pCf.jpg,762.0
1137,Hustler White (1996),['Romance'],116587.0,/sREgNitMxCnucK5yL8oV4eP4EnK.jpg,44497.0
1138,Dadetown (1995),['Documentary'],112777.0,/had64ANNvfBKFkoNgULqiyZDxOv.jpg,85588.0
1139,Everything Relative (1996),['Drama'],116245.0,/8XfC5PyDTXgfIVRSGUgqFTHqyvL.jpg,278621.0
1140,Entertaining Angels: The Dorothy Day Story (1996),['Drama'],116212.0,/qlnRf2EW1kU8XFHhfVRDAqybrvD.jpg,99479.0
1141,Hoogste tijd (1995),['Drama'],,,
1142,Get Over It (1996),['Drama'],,,
1143,Three Lives and Only One Death (1996),['Comedy'],117968.0,/fQSUYzVwz4GwPSjo3l7kwyhWRgq.jpg,55049.0
1144,"Line King: Al Hirschfeld, The (1996)",['Documentary'],116886.0,/bSE1L679wWkbhCgW06IfKpuKxej.jpg,124829.0
1145,Snowriders (1996),['Documentary'],117677.0,/4tyTRljtl26p16PU8xVk3wAq4Kf.jpg,79306.0
1146,Curtis's Charm (1995),"['Comedy', 'Drama']",112759.0,/mCvBFUPs5aBQGyVweLsdpB8k7ju.jpg,356054.0
1147,When We Were Kings (1996),['Documentary'],118147.0,/wAw3KIEuQGIwhCBWtvWFQRItz0d.jpg,10548.0
1148,"Wrong Trousers, The (1993)","['Animation', 'Comedy']",108598.0,/xT2NxRbqnTXYqoVQvKSmkLEm4lE.jpg,531.0
1149,JLG/JLG - autoportrait de décembre (1994),"['Documentary', 'Drama']",110173.0,/wxwO0SqGg2a37uoYfrzyr5vs8yK.jpg,104931.0
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",['Drama'],84589.0,/1f1MquZxwMrKib8T1GxRypmWt8D.jpg,4483.0
1151,Faust (1994),"['Animation', 'Comedy', 'Thriller']",109781.0,/xtE5E17TrF2ouYWwPK2GXqII758.jpg,18919.0
1152,He Walked by Night (1948),"['Crime', 'Film-Noir', 'Thriller']",40427.0,/f320FLY4I5A1MukCEuikMnwMdoh.jpg,31556.0
1153,Raw Deal (1948),['Film-Noir'],40723.0,/yKf09gEue3x0dw67nXfnAD1ULNy.jpg,26167.0
1154,T-Men (1947),['Film-Noir'],39881.0,/z9hZ6bvwhlXrhoNZE7cr7B0tFGM.jpg,26174.0
1155,"Invitation, The (Zaproszenie) (1986)",['Drama'],,,
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",['Drama'],34493.0,/7MM31gnrGXB0VXMHOO9JmqlHQNC.jpg,61461.0
1157,"Symphonie pastorale, La (1946)",['Drama'],39004.0,/8ohlwQ7SHDsQdNXoqMsWwwZxQXc.jpg,117500.0
1158,Here Comes Cookie (1935),['Comedy'],26465.0,/arMSOXU6MgOPTwdATKJuxS1QRIg.jpg,218713.0
1159,Love in Bloom (1935),['Romance'],26656.0,/dvenfYvdObcRzGKDVzlgWPVGTZu.jpg,217802.0
1160,Six of a Kind (1934),['Comedy'],25799.0,/wIXDRu3hR0OoAR8CYuzM5g0EneD.jpg,127973.0
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",['Drama'],78875.0,/bHKwTyB7iAsXt0EpZN1iNA34bPs.jpg,659.0
1162,"Ruling Class, The (1972)",['Comedy'],69198.0,/4TV1qeDMRHwrRudBIMkEF9KHWe4.jpg,30892.0
1163,Mina Tannenbaum (1994),['Drama'],110521.0,/eSVhYvv822QJVFhTQblTJT9KeZc.jpg,86369.0
1164,Two or Three Things I Know About Her (1966),['Drama'],60304.0,/i1gpu7tlXsOVhhRdPIxCNphYJV0.jpg,8074.0
1165,"Bloody Child, The (1996)","['Drama', 'Thriller']",115715.0,/l4dBLjL55nlHglvasj3kSLoxaTV.jpg,124676.0
1166,Farmer & Chase (1995),['Comedy'],,,
1167,Dear God (1996),['Comedy'],116059.0,/AtIPkAYiQ3GrrX2feGj51NOXs5c.jpg,38554.0
1168,Bad Moon (1996),['Horror'],115610.0,/ivjPm80ZT4MXO1DifALrP0GkOBZ.jpg,49763.0
1169,American Dream (1990),['Documentary'],99028.0,/oi2vKZROaDoJpt1vvKXeQOTKlNK.jpg,41326.0
1170,Best of the Best 3: No Turning Back (1995),['Action'],112483.0,/iZIgaTii38fOSmUXnKYx1JaLZXx.jpg,36555.0
1171,Bob Roberts (1992),['Comedy'],103850.0,/gDJt4SGJQ0c2wCyDVghCRoRMxgo.jpg,10608.0
1172,Cinema Paradiso (1988),"['Comedy', 'Drama', 'Romance']",95765.0,/xKAweeF2ZPMNn6ce4GclSbr59Pv.jpg,11216.0
1173,"Cook the Thief His Wife & Her Lover, The (1989)",['Drama'],97108.0,/aDgKRKZD4ntHriXoqKfXxtvvSB5.jpg,7452.0
1174,Grosse Fatigue (1994),['Comedy'],109942.0,/ga5rXdPnL0gcglMAIvOy7VayBGk.jpg,64567.0
1175,Delicatessen (1991),"['Comedy', 'Sci-Fi']",101700.0,/nD4v80ggEmqXFZtaLDSHA2vxZoR.jpg,892.0
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",['Drama'],101765.0,/CuBNIdRCfFbTQTZtK0G99mxI42.jpg,1600.0
1177,Enchanted April (1991),['Drama'],101811.0,/tLZQ9pv6gHdVgXdkmzUQzacFS2g.jpg,26561.0
1178,Paths of Glory (1957),"['Drama', 'War']",50825.0,/f3DEXseCs3WBtvCv9pVPCtoluuG.jpg,975.0
1179,"Grifters, The (1990)","['Crime', 'Drama', 'Film-Noir']",99703.0,/uyaZkvfe907W8zH6QonaFjPxJ63.jpg,18129.0
1180,Hear My Song (1991),['Comedy'],102014.0,/sg0SmGCtFcfWUWnVsOdhDRjCItM.jpg,54405.0
1181,"Shooter, The (1995)",['Action'],120121.0,/vjG4mxkTw9Ftrf1Yv87dl0Sadim.jpg,150823.0
1183,"English Patient, The (1996)","['Drama', 'Romance', 'War']",116209.0,/niqc0v3Lclh99Mmmxm49qZTIo2e.jpg,409.0
1184,Mediterraneo (1991),"['Comedy', 'War']",102426.0,/zn2nfy87gqCt4uZ7m3Azs16EFRX.jpg,38251.0
1185,My Left Foot (1989),['Drama'],97937.0,/2Tvw127Ei8VnJCwK7K7aSEUW3uX.jpg,10161.0
1186,"Sex, Lies, and Videotape (1989)",['Drama'],98724.0,/kOXATYKziiKmoMxgKA10JOO13JZ.jpg,1412.0
1187,Passion Fish (1992),['Drama'],105107.0,/xiDasTZfOZ0jEZ6O3NiapeVzUIV.jpg,41768.0
1188,Strictly Ballroom (1992),"['Comedy', 'Romance']",105488.0,/ulA2RUGNvrwxbLDVUwxyB2eBl6P.jpg,10409.0
1189,"Thin Blue Line, The (1988)",['Documentary'],96257.0,/xFN3xPDzN4O7oIBmxnLIh8VROIw.jpg,14285.0
1190,Tie Me Up! Tie Me Down! (1990),['Drama'],101026.0,/t8oYWntv459ZWnQhEOc9oQKW6pA.jpg,2469.0
1191,Madonna: Truth or Dare (1991),['Documentary'],102370.0,/gGl1TvzDzrfA5HhRQwvwzW55CXv.jpg,10174.0
1192,Paris Is Burning (1990),['Documentary'],100332.0,/UeNcbdtVcBZk0ggUBVaXwO2Dbe.jpg,31225.0
1193,One Flew Over the Cuckoo's Nest (1975),['Drama'],73486.0,/2Sns5oMb356JNdBHgBETjIpRYy9.jpg,510.0
1194,Up in Smoke (1978),['Comedy'],78446.0,/cBbgz13sfqRMgu2neJYKAJ0xmx5.jpg,11455.0
1196,Star Wars: Episode V - The Empire Strikes Back (1980),"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'War']",80684.0,/6u1fYtxG5eqjhtCPDx04pJphQRW.jpg,1891.0
1197,"Princess Bride, The (1987)","['Action', 'Adventure', 'Comedy', 'Romance']",93779.0,/gpxjoE0yvRwIhFEJgNArtKtaN7S.jpg,2493.0
1198,Raiders of the Lost Ark (1981),"['Action', 'Adventure']",82971.0,/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg,85.0
1199,Brazil (1985),['Sci-Fi'],88846.0,/55Vfc1beLn3pJF4Lw83TRKHenK6.jpg,68.0
1200,Aliens (1986),"['Action', 'Sci-Fi', 'Thriller', 'War']",90605.0,/nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg,679.0
1201,"Good, The Bad and The Ugly, The (1966)","['Action', 'Western']",60196.0,/wfPHdfofBD5PN96dV96a51B3Ja2.jpg,429.0
1202,Withnail and I (1987),['Comedy'],94336.0,/lXD5UR2dvXJF54AIBt8G2kDvYGk.jpg,13446.0
1203,12 Angry Men (1957),['Drama'],50083.0,/3W0v956XxSG5xgm7LB6qu8ExYJ2.jpg,389.0
1204,Lawrence of Arabia (1962),"['Adventure', 'War']",56172.0,/j21UXCOq0EbV8EPTtmPn1CGePfB.jpg,947.0
1205,"Transformers: The Movie, The (1986)","['Action', 'Animation', ""Children's"", 'Sci-Fi', 'Thriller', 'War']",,,
1206,"Clockwork Orange, A (1971)",['Sci-Fi'],66921.0,/kgAi87gyx6b4oGJYSC36tVkJyJu.jpg,185.0
1207,To Kill a Mockingbird (1962),['Drama'],56592.0,/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg,595.0
1208,Apocalypse Now (1979),"['Drama', 'War']",78788.0,/jcvJ2xcVWU9Wh0hZAxcs103s8nN.jpg,28.0
1209,Once Upon a Time in the West (1969),['Western'],64116.0,/giwzmbbRZDva184wBOHDXlrmBa3.jpg,335.0
1210,Star Wars: Episode VI - Return of the Jedi (1983),"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']",86190.0,/jx5p0aHlbPXqe3AH9G15NvmWaqQ.jpg,1892.0
1211,Wings of Desire (Der Himmel über Berlin) (1987),"['Comedy', 'Drama', 'Romance']",93191.0,/3zDaZ59lYvdCMYHi2ufUu7VmjkP.jpg,144.0
1212,"Third Man, The (1949)","['Mystery', 'Thriller']",41959.0,/rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg,1092.0
1213,GoodFellas (1990),"['Crime', 'Drama']",99685.0,/hAPeXBdGDGmXRPj4OZZ0poH65Iu.jpg,769.0
1214,Alien (1979),"['Action', 'Horror', 'Sci-Fi', 'Thriller']",78748.0,/2h00HrZs89SL3tXB4nbkiM7BKHs.jpg,348.0
1215,Army of Darkness (1993),"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi']",106308.0,/2eZKDIwLNnySbwqQtAaUz0kYDIL.jpg,766.0
1216,"Big Blue, The (Le Grand Bleu) (1988)","['Adventure', 'Romance']",95250.0,/w4TWqa7SiXP0Hm4rkRnCfXwIeRK.jpg,175.0
1217,Ran (1985),"['Drama', 'War']",89881.0,/dwYUbrcQAyshW22yoUTzWwwC67b.jpg,11645.0
1218,"Killer, The (Die xue shuang xiong) (1989)","['Action', 'Thriller']",97202.0,/8hTxlSqMAHBXAh1eB69ir0BXhzE.jpg,10835.0
1219,Psycho (1960),"['Horror', 'Thriller']",54215.0,/81d8oyEFgj7FlxJqSDXWr8JH8kV.jpg,539.0
1220,"Blues Brothers, The (1980)","['Action', 'Comedy', 'Musical']",80455.0,/6hesUNBkpVRqBTBw2HlTg0h8b56.jpg,525.0
1221,"Godfather: Part II, The (1974)","['Action', 'Crime', 'Drama']",71562.0,/bVq65huQ8vHDd1a4Z37QtuyEvpA.jpg,240.0
1222,Full Metal Jacket (1987),"['Action', 'Drama', 'War']",93058.0,/zoiGcNlYBR0r2fO2uP44XQF6S1W.jpg,600.0
1223,"Grand Day Out, A (1992)","['Animation', 'Comedy']",104361.0,/jgQU84QuFQ4yofDmGYzOsXLEQj9.jpg,530.0
1224,Henry V (1989),"['Drama', 'War']",97499.0,/9k34jK0UlAqcbPCgY3Ny7CMwXZL.jpg,10705.0
1225,Amadeus (1984),['Drama'],86879.0,/flnoqdC38mbaulAeptjynOFO7yi.jpg,279.0
1226,"Quiet Man, The (1952)","['Comedy', 'Romance']",45061.0,/zpbgrWBPWOemGaVpFHPoWyqoJyZ.jpg,3109.0
1227,Once Upon a Time in America (1984),"['Crime', 'Drama', 'Thriller']",87843.0,/fqP3Q7DWMFqW7mh11hWXbNwN9rz.jpg,311.0
1228,Raging Bull (1980),['Drama'],81398.0,/cbTfaMrWpZWwF3mY40v1SKaAVCx.jpg,1578.0
1230,Annie Hall (1977),"['Comedy', 'Romance']",75686.0,/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,703.0
1231,"Right Stuff, The (1983)",['Drama'],86197.0,/o2t9jnHHJL0j4P7GDuGmovc1lAH.jpg,9549.0
1232,Stalker (1979),"['Mystery', 'Sci-Fi']",79944.0,/ezt0Z9wIcPIxiks0J4dm8zJn575.jpg,1398.0
1233,"Boat, The (Das Boot) (1981)","['Action', 'Drama', 'War']",82096.0,/nAhTaTpjATAtoxlf3Hbe6bDvQe0.jpg,387.0
1234,"Sting, The (1973)","['Comedy', 'Crime']",70735.0,/mQaM8fDQdFWwCTFp0TZG8fChlZ5.jpg,9277.0
1235,Harold and Maude (1971),['Comedy'],67185.0,/xqay68babjK46U9WBFD2TmtnGcx.jpg,343.0
1236,Trust (1990),"['Comedy', 'Drama']",103130.0,/kAO8LRlMUUXJHuQOwA4TNDdgjTG.jpg,37291.0
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",['Drama'],50976.0,/iJXSumDrz64AvmFZaHHNBGDO1ex.jpg,490.0
1238,Local Hero (1983),['Comedy'],85859.0,/6uYYGXYZluoxloY7uIpFkvKwq8z.jpg,11235.0
1240,"Terminator, The (1984)","['Action', 'Sci-Fi', 'Thriller']",88247.0,/q8ffBuxQlYOHrvPniLgCbmKK4Lv.jpg,218.0
1241,Braindead (1992),"['Comedy', 'Horror']",103873.0,/zzgn2fBeKmIMDEuX7FqS2l1WGfu.jpg,763.0
1242,Glory (1989),"['Action', 'Drama', 'War']",97441.0,/6pDBbYmR9iqg3IF8lgyY9pWFiqT.jpg,9665.0
1243,Rosencrantz and Guildenstern Are Dead (1990),"['Comedy', 'Drama']",100519.0,/85W0AoRbaLUsZIrnfN68PP9UcTD.jpg,18971.0
1244,Manhattan (1979),"['Comedy', 'Drama', 'Romance']",79522.0,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,696.0
1245,Miller's Crossing (1990),['Drama'],100150.0,/gmUAhNHY4bxQzgHjXci5JAW7u62.jpg,379.0
1246,Dead Poets Society (1989),['Drama'],97165.0,/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg,207.0
1247,"Graduate, The (1967)","['Drama', 'Romance']",61722.0,/itdaGoyXKIAXRrHmchoMsGbwp2y.jpg,37247.0
1248,Touch of Evil (1958),"['Crime', 'Film-Noir', 'Thriller']",52311.0,/4fkBpBB461nZhee5vb8uVsiBAQM.jpg,1480.0
1249,Nikita (La Femme Nikita) (1990),['Thriller'],100263.0,/mjSe0ehEPaSRMFYF9qVFGpk9ubM.jpg,9322.0
1250,"Bridge on the River Kwai, The (1957)","['Drama', 'War']",50212.0,/vtPR6tSHeu35rF6qTDw3Yjr9eDg.jpg,826.0
1251,8 1/2 (1963),['Drama'],56801.0,/5pQlc8dp5dXzWg1yM70DZrsDpOl.jpg,422.0
1252,Chinatown (1974),"['Film-Noir', 'Mystery', 'Thriller']",71315.0,/iIHO6FzF6lL4mA90rrmk3Y705XS.jpg,829.0
1253,"Day the Earth Stood Still, The (1951)","['Drama', 'Sci-Fi']",43456.0,/tyujnQl6topN3O9lPnGMpzGsYQM.jpg,828.0
1254,"Treasure of the Sierra Madre, The (1948)",['Adventure'],40897.0,/e3lYTRwiDVPQv07xKldwlLAXikN.jpg,3090.0
1255,Bad Taste (1987),"['Comedy', 'Horror']",92610.0,/wopLobnRKqvxA4yycQIvquMx1yn.jpg,9964.0
1256,Duck Soup (1933),"['Comedy', 'War']",23969.0,/jy4DJN8pKmEz4UNjCGiFaJuMfDJ.jpg,3063.0
1257,Better Off Dead... (1985),['Comedy'],88794.0,/wNzTq6J7hZskFIAeVAi5xZX8Dye.jpg,13667.0
1258,"Shining, The (1980)",['Horror'],81505.0,/9fgh3Ns1iRzlQNYuJyK0ARQZU7w.jpg,694.0
1259,Stand by Me (1986),"['Adventure', 'Comedy', 'Drama']",92005.0,/kedC0y75jdzByjuZNLOWIOtduNw.jpg,235.0
1260,M (1931),"['Crime', 'Film-Noir', 'Thriller']",22100.0,/AqE126KXLcT3wwmeM3HtlKqyGze.jpg,832.0
1261,Evil Dead II (Dead By Dawn) (1987),"['Action', 'Adventure', 'Comedy', 'Horror']",92991.0,/n49mpgUsPgBfRg2qIEj31HX0chu.jpg,765.0
1262,"Great Escape, The (1963)","['Adventure', 'War']",57115.0,/qhy4HgUqhEbwQ1ekKTv7yEB3b0e.jpg,5925.0
1263,"Deer Hunter, The (1978)","['Drama', 'War']",77416.0,/slNJESItHPqp1CENEJQUPw8d7WE.jpg,11778.0
1264,Diva (1981),"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']",82269.0,/3Got5xWBJWj8K4iVn8gcjDpQ5Mf.jpg,4485.0
1265,Groundhog Day (1993),"['Comedy', 'Romance']",107048.0,/vXjVd0Vu0MXRZnga7wEnHIIhO5B.jpg,137.0
1266,Unforgiven (1992),['Western'],105695.0,/km6qw4qUkHQRN5y2U1juM1WkBFh.jpg,33.0
1267,"Manchurian Candidate, The (1962)","['Film-Noir', 'Thriller']",56218.0,/4LlR1NazZLhD55podBd7VAUGyTp.jpg,982.0
1268,Pump Up the Volume (1990),['Drama'],100436.0,/5Re4KeKhTXRdTb52R31zNisGwqc.jpg,8428.0
1269,Arsenic and Old Lace (1944),"['Comedy', 'Mystery', 'Thriller']",36613.0,/81BZ372hnaGIzgb825Ny2hoxxDO.jpg,212.0
1270,Back to the Future (1985),"['Comedy', 'Sci-Fi']",88763.0,/pTpxQB1N0waaSc3OSn0e9oc8kx9.jpg,105.0
1271,Fried Green Tomatoes (1991),['Drama'],101921.0,/3hSjDfJcaicSLyivGzm1xMaoQ6Y.jpg,1633.0
1272,Patton (1970),"['Drama', 'War']",66206.0,/6pyN7udgYaGr6uNIP2MuLUcqmPh.jpg,11202.0
1273,Down by Law (1986),"['Comedy', 'Drama']",90967.0,/yqNZ9wPBCHt22tc3l4Nvw627DDO.jpg,1554.0
1274,Akira (1988),"['Adventure', 'Animation', 'Sci-Fi', 'Thriller']",94625.0,/8Pt7hlu7fkc5IIR0VZ2kNGY8sT4.jpg,149.0
1275,Highlander (1986),"['Action', 'Adventure']",91203.0,/6l4t1vWAFMuAiOpDT0mDWlrr5Mp.jpg,8009.0
1276,Cool Hand Luke (1967),"['Comedy', 'Drama']",61512.0,/vDwphkloD7ToaDpKASAXGgHOclN.jpg,903.0
1277,Cyrano de Bergerac (1990),"['Action', 'Drama', 'Romance']",99334.0,/huxQL2d1yxjh2QEkug5qt52F1bj.jpg,11673.0
1278,Young Frankenstein (1974),"['Comedy', 'Horror']",72431.0,/tQJAWbIjvvqVKLLbIZHtwGw2HTf.jpg,3034.0
1279,Night on Earth (1991),"['Comedy', 'Drama']",102536.0,/aREHjLD3kwQFcL1ncNOx8ggDGxA.jpg,339.0
1280,Raise the Red Lantern (1991),['Drama'],101640.0,/34FoAUoBCV3XdPngd0wF8rgszpP.jpg,10404.0
1281,"Great Dictator, The (1940)",['Comedy'],32553.0,/hK2KsU0lNiYRqIrYJcC3x63dPnH.jpg,914.0
1282,Fantasia (1940),"['Animation', ""Children's"", 'Musical']",32455.0,/dYZ1r3MJnXVGBBSYKgpd8UWGyFw.jpg,756.0
1283,High Noon (1952),['Western'],44706.0,/teFvLNdppclC01dZodBTyaP3lGK.jpg,288.0
1284,"Big Sleep, The (1946)","['Film-Noir', 'Mystery']",38355.0,/ttUJSTKBdu1dR8d24FaoS4S1GFJ.jpg,910.0
1285,Heathers (1989),['Comedy'],97493.0,/38DHopfWHrWqYjphcBeAxOomled.jpg,2640.0
1286,Somewhere in Time (1980),"['Drama', 'Romance']",81534.0,/2ZCInnOBrGJzEPIYJkYWylvKdPz.jpg,16633.0
1287,Ben-Hur (1959),"['Action', 'Adventure', 'Drama']",52618.0,/syPMBvvZsADTTRu3UKuxO1Wflq.jpg,665.0
1288,This Is Spinal Tap (1984),"['Comedy', 'Drama', 'Musical']",88258.0,/2VDPeoPJ2bKdmfuJxxCktx1hr5g.jpg,11031.0
1289,Koyaanisqatsi (1983),"['Documentary', 'War']",85809.0,/hxL6Obbbbh9KPvGpXX7F1Oc9Fft.jpg,11314.0
1290,Some Kind of Wonderful (1987),"['Drama', 'Romance']",94006.0,/t5trXgQn0B6Un8JeGGWhwek95f6.jpg,15143.0
1291,Indiana Jones and the Last Crusade (1989),"['Action', 'Adventure']",97576.0,/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg,89.0
1292,Being There (1979),['Comedy'],78841.0,/bgTFBMBuh4jA45l0DYyHC2GTq8X.jpg,10322.0
1293,Gandhi (1982),['Drama'],83987.0,/2z9A4FSu1YySrhhcuqkdMIXpgyN.jpg,783.0
1294,M*A*S*H (1970),"['Comedy', 'War']",,,
1295,"Unbearable Lightness of Being, The (1988)",['Drama'],96332.0,/g1kPEwATsCI8DnGx6ViAhUVKQSI.jpg,10644.0
1296,"Room with a View, A (1986)","['Drama', 'Romance']",91867.0,/fS4mDKBIHeTmWXPGgz64d2dMyJG.jpg,11257.0
1297,Real Genius (1985),['Comedy'],89886.0,/1HxrHluqDwou74TrE3bRqoiQN9N.jpg,14370.0
1298,Pink Floyd - The Wall (1982),"['Drama', 'Musical', 'War']",84503.0,/jshxdvf8A7oQqBAH3GFwXRwDyCX.jpg,12104.0
1299,"Killing Fields, The (1984)","['Drama', 'War']",87553.0,/pzSdpgnjJi79UboweTlFDQmRq7M.jpg,625.0
1300,My Life as a Dog (Mitt liv som hund) (1985),['Drama'],89606.0,/y61Bcb1NeLvq7D1gAyqS1mtoYbd.jpg,8816.0
1301,Forbidden Planet (1956),['Sci-Fi'],49223.0,/qdH1Fm5vl1DAjXNHPmRZ4yEiUgM.jpg,830.0
1302,Field of Dreams (1989),['Drama'],97351.0,/ps5B8ZNSFvqLczD5e4Yh3whV66B.jpg,2323.0
1303,"Man Who Would Be King, The (1975)",['Adventure'],73341.0,/yS2WvQ2oRAJqzpnFiC9dEOtQ7E3.jpg,983.0
1304,Butch Cassidy and the Sundance Kid (1969),"['Action', 'Comedy', 'Western']",64115.0,/jQH0mTzQ1gQ56H8a0z52WreiEok.jpg,642.0
1305,"Paris, Texas (1984)",['Drama'],87884.0,/vbtDskCLmlDKtzpqdiJYszBhKY2.jpg,655.0
